MAIN_HEATING_CONTROLS,MAINHEATC_ENV_EFF,4188.847811103629
MAINHEATCONT_DESCRIPTION,MAINHEATC_ENERGY_EFF,4188.847811103629
MAINHEATCONT_DESCRIPTION,MAINHEATC_ENV_EFF,4188.847811103629
MAIN_HEATING_CONTROLS,MAINHEATC_ENERGY_EFF,4188.847811103629
MAINHEATC_ENERGY_EFF,MAINHEATCONT_DESCRIPTION,4188.847811103628
MAINHEATC_ENV_EFF,MAIN_HEATING_CONTROLS,4188.847811103628
MAINHEATC_ENERGY_EFF,MAIN_HEATING_CONTROLS,4188.847811103628
MAINHEATC_ENV_EFF,MAINHEATCONT_DESCRIPTION,4188.847811103628
ENERGY_TARIFF,TRANSACTION_TYPE,4011.619147278017
TRANSACTION_TYPE,ENERGY_TARIFF,4011.619147278017
WINDOWS_ENV_EFF,ROOF_ENERGY_EFF,3984.628442635747
WINDOWS_ENV_EFF,ROOF_ENV_EFF,3984.628442635747
ROOF_ENERGY_EFF,WINDOWS_ENERGY_EFF,3984.628442635747
ROOF_ENERGY_EFF,WINDOWS_ENV_EFF,3984.628442635747
WINDOWS_ENERGY_EFF,ROOF_ENERGY_EFF,3984.628442635747
WINDOWS_ENERGY_EFF,ROOF_ENV_EFF,3984.628442635747
ROOF_ENV_EFF,WINDOWS_ENERGY_EFF,3984.628442635747
ROOF_ENV_EFF,WINDOWS_ENV_EFF,3984.628442635747
GLAZED_TYPE,TRANSACTION_TYPE,3853.913176159254
TRANSACTION_TYPE,GLAZED_TYPE,3853.913176159254
FLOOR_LEVEL,PROPERTY_TYPE,3768.619236875875
PROPERTY_TYPE,FLOOR_LEVEL,3768.619236875875
BUILT_FORM,ENERGY_TARIFF,3649.684537600791
ENERGY_TARIFF,BUILT_FORM,3649.684537600791
GLAZED_TYPE,WINDOWS_DESCRIPTION,3629.605283204115
WINDOWS_DESCRIPTION,GLAZED_TYPE,3629.605283204115
BUILT_FORM,MECHANICAL_VENTILATION,3602.0987872790374
MECHANICAL_VENTILATION,BUILT_FORM,3602.0987872790374
MECHANICAL_VENTILATION,ROOF_ENV_EFF,3551.2973464965958
MECHANICAL_VENTILATION,ROOF_ENERGY_EFF,3551.2973464965958
ROOF_ENV_EFF,MECHANICAL_VENTILATION,3551.297346496595
ROOF_ENERGY_EFF,MECHANICAL_VENTILATION,3551.297346496595
HOT_WATER_ENV_EFF,MAIN_FUEL,3449.9135268137165
MAIN_FUEL,HOT_WATER_ENV_EFF,3449.9135268137165
MAINHEATC_ENV_EFF,GLAZED_TYPE,3443.4599667846833
GLAZED_TYPE,MAINHEATC_ENERGY_EFF,3443.4599667846833
MAINHEATC_ENERGY_EFF,GLAZED_TYPE,3443.4599667846833
GLAZED_TYPE,MAINHEATC_ENV_EFF,3443.4599667846833
MAINHEAT_ENV_EFF,MAINHEATC_ENERGY_EFF,3261.7531489281387
MAINHEATC_ENERGY_EFF,MAINHEAT_ENV_EFF,3261.7531489281387
MAINHEATC_ENV_EFF,MAINHEAT_ENV_EFF,3261.7531489281387
MAINHEAT_ENV_EFF,MAINHEATC_ENV_EFF,3261.7531489281387
ROOF_ENERGY_EFF,MAINHEATC_ENERGY_EFF,3038.630275631259
ROOF_ENERGY_EFF,MAINHEATC_ENV_EFF,3038.630275631259
ROOF_ENV_EFF,MAINHEATC_ENERGY_EFF,3038.630275631259
ROOF_ENV_EFF,MAINHEATC_ENV_EFF,3038.630275631259
MAINHEATC_ENV_EFF,ROOF_ENV_EFF,3038.6302756312584
MAINHEATC_ENERGY_EFF,ROOF_ENERGY_EFF,3038.6302756312584
MAINHEATC_ENV_EFF,ROOF_ENERGY_EFF,3038.6302756312584
MAINHEATC_ENERGY_EFF,ROOF_ENV_EFF,3038.6302756312584
region,MAINS_GAS_FLAG,2989.652939130464
MAINS_GAS_FLAG,region,2989.6529391304634
TRANSACTION_TYPE,MAINHEATC_ENV_EFF,2905.6237343799244
MAINHEATC_ENERGY_EFF,TRANSACTION_TYPE,2905.6237343799244
MAINHEATC_ENV_EFF,TRANSACTION_TYPE,2905.6237343799244
TRANSACTION_TYPE,MAINHEATC_ENERGY_EFF,2905.6237343799244
MAINHEAT_ENERGY_EFF,MAINHEATC_ENERGY_EFF,2815.2866716247568
MAINHEAT_ENERGY_EFF,MAINHEATC_ENV_EFF,2815.2866716247568
MAINHEATC_ENV_EFF,MAINHEAT_ENERGY_EFF,2815.2866716247563
MAINHEATC_ENERGY_EFF,MAINHEAT_ENERGY_EFF,2815.2866716247563
MAINS_GAS_FLAG,MAINHEATC_ENERGY_EFF,2703.6543742060644
MAINS_GAS_FLAG,MAINHEATC_ENV_EFF,2703.6543742060644
MAINHEATC_ENERGY_EFF,MAINS_GAS_FLAG,2703.654374206064
MAINHEATC_ENV_EFF,MAINS_GAS_FLAG,2703.654374206064
HOT_WATER_ENV_EFF,ENERGY_TARIFF,2702.3775448013293
ENERGY_TARIFF,HOT_WATER_ENV_EFF,2702.3775448013284
BUILT_FORM,MAINS_GAS_FLAG,2697.7180456715582
MAINS_GAS_FLAG,BUILT_FORM,2697.718045671558
HOT_WATER_ENERGY_EFF,MAINHEATC_ENV_EFF,2530.4928112528933
HOT_WATER_ENERGY_EFF,MAINHEATC_ENERGY_EFF,2530.4928112528933
MAINHEATC_ENV_EFF,HOT_WATER_ENERGY_EFF,2530.4928112528924
MAINHEATC_ENERGY_EFF,HOT_WATER_ENERGY_EFF,2530.4928112528924
MAIN_FUEL,ENERGY_TARIFF,2445.866131207788
ENERGY_TARIFF,MAIN_FUEL,2445.8661312077875
MAINHEAT_ENV_EFF,HEAT_LOSS_CORRIDOOR,2384.1489694215
HEAT_LOSS_CORRIDOOR,MAINHEAT_ENV_EFF,2384.1489694214997
BUILT_FORM,HEAT_LOSS_CORRIDOOR,2320.3581116694036
HEAT_LOSS_CORRIDOOR,BUILT_FORM,2320.3581116694036
BUILT_FORM,PROPERTY_TYPE,2284.132426594246
PROPERTY_TYPE,BUILT_FORM,2284.1324265942458
MAINHEAT_ENERGY_EFF,ENERGY_TARIFF,2282.8400582798427
ENERGY_TARIFF,MAINHEAT_ENERGY_EFF,2282.840058279842
MAINHEATC_ENV_EFF,HOT_WATER_ENV_EFF,2241.6116044886826
MAINHEATC_ENERGY_EFF,HOT_WATER_ENV_EFF,2241.6116044886826
HOT_WATER_ENV_EFF,MAINHEATC_ENERGY_EFF,2241.611604488682
HOT_WATER_ENV_EFF,MAINHEATC_ENV_EFF,2241.611604488682
HOT_WATER_ENERGY_EFF,MAIN_FUEL,2196.3345012234886
MAIN_FUEL,HOT_WATER_ENERGY_EFF,2196.3345012234886
PROPERTY_TYPE,MAINHEAT_ENV_EFF,2052.36999231382
MAINHEAT_ENV_EFF,PROPERTY_TYPE,2052.3699923138197
WALLS_ENV_EFF,BUILT_FORM,1994.1935338172123
WALLS_ENERGY_EFF,BUILT_FORM,1994.1935338172123
BUILT_FORM,WALLS_ENERGY_EFF,1994.1935338172123
BUILT_FORM,WALLS_ENV_EFF,1994.1935338172123
MECHANICAL_VENTILATION,FLOOR_LEVEL,1892.9876473059853
FLOOR_LEVEL,MECHANICAL_VENTILATION,1892.9876473059849
ROOF_ENV_EFF,ENERGY_TARIFF,1872.5396610996613
ROOF_ENERGY_EFF,ENERGY_TARIFF,1872.5396610996613
ENERGY_TARIFF,ROOF_ENV_EFF,1872.5396610996606
ENERGY_TARIFF,ROOF_ENERGY_EFF,1872.5396610996606
WINDOWS_DESCRIPTION,MECHANICAL_VENTILATION,1798.210120698502
MECHANICAL_VENTILATION,WINDOWS_DESCRIPTION,1798.210120698502
LIGHTING_ENV_EFF,LIGHTING_DESCRIPTION,1749.1078651862772
LIGHTING_DESCRIPTION,LIGHTING_ENV_EFF,1749.1078651862767
LIGHTING_ENERGY_EFF,LIGHTING_DESCRIPTION,1748.6129974078804
LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,1748.6129974078804
MAINS_GAS_FLAG,PROPERTY_TYPE,1641.305083427619
PROPERTY_TYPE,MAINS_GAS_FLAG,1641.3050834276187
MECHANICAL_VENTILATION,MAIN_FUEL,1634.4833226116525
MAIN_FUEL,MECHANICAL_VENTILATION,1634.483322611652
